"ID";"target";"eta_df";"multiplic";"shift";"epsilon_df";"meanshift";"strength";"F_id";"N";"pvSet_1";"pvSet_2";"pvSet_3";"pvSet_4";"pvSet_5";"pvSet_6";"pvSet_7";"pvSet_8";"pvSet_9";"pvSet_10";"pvSet_11";"pvSet_12";"pvSet_13";"pvSet_14";"pvSet_15";"pvSet_16";"pvSet_17";"pvSet_18";"pvSet_19";"pvSet_20";"pvSet_21";"pvSet_22";"pvSet_23";"pvSet_24";"pvSet_25";"pvSet_26";"pvSet_27";"pvSet_28";"pvSet_29";"pvSet_30";"pvSet_31"
"l-949862";"Z_6";"5";"product";"FALSE";"3";"1";"2";"4";"100";"0.6546";"0.6847";"0.4921";"0.7233";"0.686";"0.6471";"0.4365";"0.6186";"0.6462";"0.4552";"0.7852";"0.6823";"0.5548";"0.4977";"0.7222";"0.3769";"0.6817";"0.6278";"0.4172";"0.4342";"0.6118";"0.5711";"0.4547";"0.7773";"0.5563";"0.4232";"0.3654";"0.6591";"0.4169";"0.5667";"0.4087"
"h-779589";"Z_1";"5";"product";"FALSE";"2";"0";"10";"1";"100";"0.7452";"11.486";"10.299";"10.286";"11.261";"0.9988";"0.9434";"0.7603";"0.9434";"11.331";"11.333";"10.818";"0.9722";"11.005";"10.798";"11.793";"0.9988";"11.582";"0.8905";"0.9434";"0.9801";"1.108";"10.439";"10.639";"10.371";"12.225";"11.167";"12.446";"1.037";"0.447";"11.373"
"l-319099";"Z_5";"100";"product";"FALSE";"100";"0.1";"5";"1";"100";"0.9189";"0.7589";"0.7528";"13.779";"0.7396";"0.9095";"0.927";"16.055";"0.9042";"0.7464";"1.647";"0.7123";"14.005";"0.6119";"1.174";"0.9351";"13.622";"0.8741";"17.118";"0.8258";"12.131";"17.389";"0.6315";"11.761";"14.542";"14.649";"0.828";"16.579";"12.405";"17.954";"18.272"
"m-733806";"Z_6";"50";"sum";"FALSE";"10";"5";"0.5";"3";"100";"1,00E-04";"0.0015";"0.0018";"0";"1,00E-04";"3,00E-04";"0.0069";"0.025";"1,00E-04";"0.0103";"1,00E-04";"0.0111";"0.0147";"6,00E-04";"0.8471";"0.0227";"0.0986";"0.0011";"0.0154";"0.0056";"0.4091";"0.0138";"0.0023";"0.2811";"0.051";"0.0101";"0.0064";"0.4517";"0.0157";"0.0138";"0.014"
"j-603984";"Z_5";"5";"sum";"TRUE";"2";"2";"1";"1";"100";"0.4963";"0.5357";"0.6336";"0.6464";"0.4078";"0.507";"0.5059";"0.5874";"0.3724";"0.5432";"0.7534";"0.5887";"10.847";"12.089";"0.1664";"0.5083";"0.9498";"0.8138";"10.428";"12.885";"0.3141";"11.994";"12.006";"0.3071";"0.6291";"12.791";"13.028";"0.2022";"0.2607";"0.9753";"0.2262"
"p-614773";"Z_6";"100";"sum";"TRUE";"2";"0.5";"0.1";"1";"100";"0.9299";"10.271";"0.4954";"0.4212";"18.703";"10.261";"0.3749";"0.2365";"11.667";"0.4558";"0.6505";"11.667";"10.644";"0.7177";"0.7106";"0.6545";"0.2369";"12.054";"0.3465";"0.4644";"0.9299";"0.7565";"0.5659";"0.5507";"14.168";"0.3395";"0.6339";"0.81";"14.504";"13.572";"13.343"
"p-503175";"Z_5";"3";"product";"TRUE";"50";"0";"2";"1";"100";"0.5333";"0.5231";"0.4439";"0.4622";"0.8169";"0.5568";"0.4766";"0.465";"0.7454";"0.3882";"0.405";"0.3342";"0.4553";"13.699";"0.4956";"0.4335";"0.4297";"0.7799";"0.4672";"16.923";"0.9852";"0.3861";"14.057";"0.7431";"0.8688";"0.4102";"15.672";"0.3783";"0.7654";"0.7543";"0.9236"
"r-841186";"Z_1";"50";"product";"TRUE";"50";"0.1";"0";"2";"100";"0.9681";"0.4996";"0.6085";"0.7338";"0.7192";"0.9243";"0.6287";"0.9809";"0.9378";"0.578";"0.4849";"0.5267";"0.5855";"0.6447";"0.7245";"0.8536";"0.9086";"0.9471";"0.6219";"0.6779";"0.9456";"0.5764";"0.5418";"0.4995";"0.608";"0.8549";"0.6972";"0.872";"0.6601";"0.5068";"0.6737"
"g-464111";"Z_3";"2";"sum";"TRUE";"5";"0";"10";"3";"100";"0.3499";"0.4997";"0.1682";"0.0789";"0.0806";"0.3012";"15.096";"0.6462";"0.1802";"0.345";"10.617";"1.163";"0.1307";"18.918";"0.0278";"0.9918";"0.3055";"0.4603";"15.072";"14.071";"0.1026";"0.4941";"14.187";"10.194";"17.423";"0.9501";"0.5443";"0.3224";"11.636";"19.458";"0.6281"
"i-585271";"Z_6";"100";"sum";"FALSE";"20";"0.5";"1";"1";"100";"0.5217";"0.7483";"10.085";"0.512";"0.2591";"13.221";"0.7043";"0.847";"0.1769";"0.4359";"0.3185";"0.9595";"13.221";"0.5011";"0.0013";"0.4631";"0.3461";"1.641";"12.303";"0.4245";"0.0184";"0.9581";"0.8197";"8,00E-04";"15.426";"0.886";"0.7231";"0.006";"15.632";"14.709";"11.696"
"d-306535";"Z_5";"3";"product";"FALSE";"50";"0";"0.1";"2";"100";"0.0664";"0.0949";"0.2228";"0.2874";"0.3851";"0.0977";"0.1194";"0.2599";"0.2803";"0.2947";"0.5086";"0.4433";"0.2947";"0.4134";"11.532";"0.1853";"0.4751";"0.486";"0.1954";"0.3174";"10.174";"0.5441";"0.5441";"1.062";"0.5815";"0.4331";"0.4643";"0.9155";"0.4232";"0.6913";"0.6209"
"p-337696";"Z_5";"3";"product";"FALSE";"20";"0.5";"0";"3";"100";"16.711";"14.611";"15.883";"0.9825";"14.499";"16.761";"13.856";"12.208";"16.769";"16.169";"10.116";"14.821";"12.213";"14.691";"10.252";"12.495";"12.122";"16.802";"13.495";"12.641";"12.905";"13.383";"14.822";"10.492";"12.156";"13.502";"12.418";"12.597";"1.349";"13.117";"13.125"
"v-811760";"Z_3";"10";"product";"TRUE";"3";"0";"5";"2";"100";"4,00E-04";"1,00E-04";"0.0011";"0.0159";"6,00E-04";"18.367";"4,00E-04";"0.0082";"0.0195";"1,00E-04";"4,00E-04";"0";"0.0188";"0.0058";"0.0202";"16.351";"11.379";"0.72";"0.0083";"0.0284";"0.048";"2,00E-04";"0.0029";"0";"0.0204";"0.9954";"10.093";"0.8435";"0.1797";"0.0264";"13.964"
"m-372070";"Z_2";"10";"product";"TRUE";"100";"0.1";"0.5";"2";"100";"0.4474";"0.7007";"11.201";"0.7788";"0.6805";"0.841";"0.6651";"0.6922";"0.601";"15.484";"0.7465";"0.7746";"1.266";"11.167";"0.7304";"12.107";"0.841";"0.749";"11.286";"0.8251";"0.626";"15.498";"17.134";"0.8591";"12.896";"10.891";"11.087";"0.7638";"0.9241";"16.602";"0.959"
"u-344170";"Z_5";"3";"sum";"FALSE";"50";"0";"2";"3";"100";"0.3679";"0.4714";"0.4643";"0.4786";"0.4253";"0.4368";"0.4435";"0.4106";"0.4096";"0.417";"0.4301";"0.4106";"0.4504";"0.5314";"0.3727";"0.3679";"0.3738";"0.4301";"0.4858";"0.4882";"0.2921";"0.417";"0.4643";"0.4504";"0.5775";"0.3918";"0.5236";"0.5803";"0.4046";"0.6604";"0.6061"
"p-383090";"Z_6";"10";"sum";"FALSE";"3";"0.5";"0.2";"4";"100";"0.9198";"0.8967";"10.944";"0.8394";"11.126";"0.8683";"14.383";"0.9073";"Jan 14";"1.413";"0.8864";"1.211";"10.225";"10.469";"10.589";"16.288";"0.907";"1.191";"12.799";"13.572";"11.429";"12.825";"13.822";"12.374";"0.9792";"1.475";"1.604";"12.502";"1.265";"13.341";"14.378"
"i-233787";"Z_1";"10";"product";"TRUE";"50";"0.2";"0.2";"4";"100";"11.939";"15.361";"10.546";"0.8445";"14.263";"16.206";"0.6695";"0.7486";"1.125";"17.595";"1.239";"15.142";"0.6165";"1.041";"0.9461";"16.893";"11.508";"1.335";"0.6706";"0.671";"11.328";"10.291";"1.628";"0.9596";"0.8936";"0.9196";"1.801";"0.8493";"0.7495";"10.009";"10.009"
"q-543329";"Z_3";"2";"sum";"FALSE";"100";"0.1";"10";"1";"100";"0";"3,00E-04";"0.3149";"0";"0";"0.3788";"0.2866";"0";"0";"0.51";"4,00E-04";"0";"0.3002";"0.3029";"0";"0.2489";"0.3803";"0.6901";"0.2742";"0.2943";"0";"0.51";"0.5935";"0";"0.2955";"0.2453";"11.281";"0.7316";"0.2913";"0.655";"13.383"
"z-658027";"Z_6";"20";"product";"FALSE";"20";"0.2";"0.2";"4";"100";"0.661";"0.6675";"0.6138";"0.3797";"0.6411";"0.6564";"0.6124";"0.3673";"0.6308";"0.6138";"0.3798";"0.6379";"0.3834";"0.5994";"0.3325";"0.6123";"0.3669";"0.6269";"0.3765";"0.5973";"0.3278";"0.3835";"0.5995";"0.3337";"0.3384";"0.377";"0.5973";"0.329";"0.3398";"0.3399";"0.3426"
"m-289157";"Z_1";"5";"sum";"FALSE";"10";"10";"0.1";"3";"100";"0.0901";"0.7938";"0.8125";"0.7351";"0.837";"0.0641";"0.0966";"0.0784";"0.0915";"0.8219";"0.7363";"0.8476";"0.7714";"0.8279";"0.7437";"0.0841";"0.0471";"0.0788";"0.067";"0.0949";"0.0573";"0.7869";"0.8595";"0.7295";"0.7131";"0.0548";"0.084";"0.0569";"0.0599";"0.7167";"0.0603"
"x-188277";"Z_3";"2";"sum";"FALSE";"10";"0.1";"0.1";"3";"100";"0.6856";"0.4266";"0.7658";"0.7104";"10.001";"0.7064";"0.8829";"0.7037";"10.299";"0.5263";"0.34";"0.3771";"0.8785";"1.008";"10.866";"0.5142";"0.2917";"0.3852";"0.9737";"1.611";"0.9601";"0.3232";"0.6534";"0.5142";"0.9739";"0.2122";"0.9707";"0.4905";"15.075";"0.7876";"10.737"
"s-856986";"Z_3";"100";"product";"TRUE";"50";"0.2";"0";"2";"100";"0.4303";"0.5708";"0.5403";"0.4659";"0.1228";"14.396";"0.7725";"0.605";"0.27";"0.6138";"0.6411";"0.388";"0.5203";"0.0978";"0.1946";"11.323";"15.841";"0.7977";"0.6711";"0.146";"0.3415";"0.9056";"0.4218";"0.3489";"0.0624";"12.448";"0.7977";"0.7754";"0.1003";"0.3641";"0.7218"
"w-712955";"Z_6";"10";"sum";"FALSE";"5";"5";"0.2";"4";"100";"0.6297";"0.6209";"0.6209";"10.734";"10.734";"0.6297";"0.6209";"10.869";"10.869";"0.6121";"10.734";"01. Jun";"10.869";"10.207";"10.807";"0.5949";"11.006";"10.869";"11.116";"0.9699";"10.899";"11.006";"0.9699";"10.812";"10.937";"1.122";"10.734";"10.907";"11.009";"10.965";"11.039"
"y-700520";"Z_5";"100";"sum";"TRUE";"2";"2";"5";"2";"100";"0.8901";"12.303";"13.004";"14.149";"11.745";"0.4859";"0.904";"0.3928";"11.383";"1.427";"14.927";"1.555";"0.4702";"12.564";"0.9746";"0.6476";"0.2782";"0.8527";"0.319";"11.701";"0.2667";"0.5794";"16.216";"0.8962";"0.5148";"0.3314";"0.8615";"0.3187";"0.2697";"0.5899";"0.3463"
"h-324749";"Z_5";"50";"sum";"TRUE";"10";"0.2";"1";"4";"100";"0.1801";"0.1818";"0.1568";"0.2188";"0.2007";"0.1696";"0.1381";"0.1806";"0.2592";"0.1811";"0.1776";"0.3157";"0.154";"0.2635";"0.2383";"0.1754";"0.1812";"0.3589";"0.1381";"0.2114";"0.3209";"0.1776";"0.3314";"0.3589";"0.2592";"0.1745";"0.3209";"0.3422";"0.2151";"0.3422";"0.3007"
"g-209799";"Z_4";"2";"sum";"FALSE";"2";"0";"1";"2";"100";"0.8179";"0.7646";"0.7141";"0.7646";"0.6582";"0.7466";"0.7141";"0.7548";"0.7208";"0.7141";"0.7104";"0.614";"0.7141";"0.7141";"0.7227";"0.7141";"0.6855";"0.6619";"0.7141";"0.7141";"0.7923";"0.7141";"0.7141";"0.6668";"0.7141";"0.7141";"0.7141";"0.7451";"0.7141";"0.7141";"0.7141"
"h-123109";"Z_4";"10";"sum";"TRUE";"50";"0.2";"5";"2";"100";"0.8534";"0.7639";"0.3192";"0.4042";"12.694";"14.254";"0.2231";"0.4153";"1.266";"0.3378";"0.4679";"14.159";"0.3487";"0.3571";"1.292";"0.1182";"0.5744";"15.976";"0.2512";"0.258";"12.695";"0.3503";"0.3647";"14.261";"0.366";"0.129";"0.1305";"15.947";"0.2626";"0.3666";"0.1325"
"l-974084";"Z_6";"2";"product";"FALSE";"20";"2";"0.5";"1";"100";"0.2737";"0.0834";"0.1821";"0.0099";"0.2929";"0.5218";"0.1672";"0.0131";"0.2912";"0.287";"0.0028";"0.352";"0.4937";"0.3104";"0.015";"0.2828";"0.0092";"0.6029";"0.5002";"0.2766";"0.0089";"0.5794";"0.4104";"0.0032";"0.8451";"0.582";"0.4808";"0.005";"0.4111";"0.8671";"0.8914"
"v-186313";"Z_2";"5";"product";"TRUE";"2";"0";"2";"3";"100";"0.6244";"0.0554";"0.0495";"0.0431";"0.0609";"0.4052";"0.496";"0.5496";"0.3901";"0.0607";"0.0442";"0.0897";"0.0433";"0.0387";"0.0606";"0.5";"0.366";"0.4119";"0.496";"0.3073";"0.3901";"0.0511";"0.0492";"0.0587";"0.0415";"0.3144";"0.3729";"0.4839";"0.3335";"0.0454";"0.2895"
"u-578234";"Z_6";"100";"sum";"TRUE";"10";"10";"10";"1";"100";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0.3832";"0";"0";"0";"0.3743";"0.3194";"0.1853"
"f-943815";"Z_4";"3";"product";"TRUE";"20";"2";"0.2";"4";"100";"0.2583";"0.3787";"0.269";"0.331";"0.447";"0.3227";"0.2018";"0.2786";"0.3152";"0.3663";"0.385";"0.4928";"0.3255";"0.4309";"0.6782";"0.3013";"0.2507";"0.4206";"0.2885";"0.2912";"0.4725";"0.3979";"0.4764";"0.7151";"0.6546";"0.2507";"0.3868";"0.5924";"0.4376";"0.7024";"0.553"
"o-195421";"Z_2";"10";"product";"TRUE";"5";"0.5";"0";"1";"100";"0.1753";"0.1595";"0.122";"1.603";"0.677";"0.9782";"1.171";"0.1851";"10.481";"0.0655";"0.2986";"0.1611";"0.8303";"0.0915";"0.6906";"0.8473";"0.8822";"10.142";"11.934";"12.529";"14.052";"0.5661";"0.0704";"0.2974";"0.584";"0.7949";"0.9016";"0.9577";"13.989";"0.6176";"0.9129"
"e-219304";"Z_4";"10";"product";"FALSE";"2";"5";"0.2";"3";"100";"0.2481";"0.1045";"0.1432";"0.0719";"0.0526";"0.2647";"0.2284";"0.2481";"0.2105";"0.4091";"0.0869";"0.0837";"0.1495";"0.1008";"0.0666";"0.3465";"0.2402";"0.1903";"0.0805";"0.1215";"0.2105";"0.3304";"0.1903";"0.0747";"0.1084";"0.2103";"0.2512";"0.1968";"0.1459";"0.1839";"0.1213"
"i-581814";"Z_1";"10";"sum";"FALSE";"10";"0.5";"1";"2";"100";"0.5363";"13.256";"15.072";"18.735";"17.604";"0.3732";"0.6047";"0.4764";"0.5844";"15.464";"14.117";"12.684";"18.735";"17.574";"15.798";"0.4543";"0.3105";"0.4826";"0.4918";"0.5759";"0.3898";"17.751";"15.061";"13.537";"16.061";"0.3509";"0.579";"0.256";"0.3812";"16.237";"0.4288"
"g-210618";"Z_4";"50";"product";"FALSE";"2";"5";"10";"3";"100";"0";"0";"11.854";"0";"0";"0";"0.5617";"0";"0.4835";"0.8758";"0";"0.1193";"11.704";"13.017";"0";"0.4247";"0";"0.3441";"0.5688";"0.6016";"0.3909";"0.9371";"0.7572";"0.1571";"16.159";"0.4898";"0.6758";"0.1385";"0.9821";"10.544";"10.496"
"s-138193";"Z_1";"2";"product";"FALSE";"50";"1";"0";"1";"100";"10.675";"1.356";"13.653";"0.8224";"10.437";"1.134";"14.211";"0.5698";"14.037";"12.919";"11.313";"12.525";"12.735";"13.633";"0.9785";"11.706";"0.6918";"11.636";"0.8831";"13.048";"0.8345";"11.467";"12.768";"1.088";"13.537";"0.9414";"10.207";"0.615";"0.916";"12.423";"11.991"
"k-416065";"Z_4";"100";"sum";"FALSE";"20";"0.1";"1";"3";"100";"0.5766";"14.445";"0.5688";"10.414";"0.4667";"0.5827";"0.5736";"0.6739";"0.526";"0.4656";"14.302";"0.4412";"0.5379";"0.4763";"0.6503";"0.4399";"0.7114";"0.5147";"0.5258";"0.4924";"0.7953";"0.3983";"0.4197";"0.6027";"0.4685";"0.3823";"0.4201";"0.7578";"0.4734";"0.3861";"0.3886"
"l-108080";"Z_4";"100";"sum";"TRUE";"5";"0";"5";"1";"100";"0.0026";"0.0016";"0.7242";"0.0011";"0.0063";"5,00E-04";"13.561";"0.0033";"0.2636";"0.8248";"0.0018";"0.1603";"0.7732";"0.5715";"0.0063";"0.8516";"0.0012";"0.3422";"1.337";"0.8516";"0.2147";"0.8652";"0.5237";"0.1677";"0.6122";"0.8117";"0.4143";"0.4864";"10.421";"0.6228";"0.3919"
"k-907698";"Z_4";"2";"product";"TRUE";"20";"10";"5";"2";"200";"0.1052";"0.1185";"0.7044";"0.1233";"0.4618";"0.1359";"0.7021";"0.1117";"0.4852";"0.7177";"0.1209";"0.4873";"0.6835";"0.6812";"0.4268";"0.7152";"0.1372";"0.512";"0.6537";"0.6526";"0.43";"0.6971";"0.6876";"0.4411";"0.483";"0.6839";"0.6862";"0.4575";"0.4887";"0.4661";"0.47"
"l-999199";"Z_2";"100";"sum";"FALSE";"10";"0.2";"5";"2";"200";"0.2418";"0";"0";"0";"0";"0.3617";"0.2464";"0.2198";"0.1901";"0";"0";"0";"0";"0";"0";"0.3807";"0.2456";"0.2657";"0.2172";"0.1905";"0.1706";"0";"0";"0";"0";"0.2503";"0.2746";"0.1796";"0.168";"0";"0.1787"
"h-315237";"Z_4";"50";"product";"FALSE";"2";"0.5";"0.5";"4";"200";"0.0633";"0.0672";"0.0694";"0.0954";"0.1357";"0.071";"0.0649";"0.0638";"0.14";"0.0711";"0.0982";"0.1379";"0.1245";"0.1357";"0.1963";"0.0666";"0.0671";"0.1431";"0.0647";"0.1293";"0.1744";"0.1223";"0.1381";"0.1995";"0.2062";"0.0616";"0.132";"0.1778";"0.1695";"0.214";"0.1778"
"s-840900";"Z_2";"10";"sum";"FALSE";"5";"0.2";"5";"2";"200";"13.354";"0";"0";"0";"0";"0.4779";"0.5637";"10.523";"0.412";"0";"0";"0";"0";"0";"0";"0.8246";"0.4297";"0.116";"0.3552";"0.0506";"0.2773";"0";"0";"0";"0";"0.7124";"0.0669";"0.1058";"0.0108";"0";"0.0755"
"t-598394";"Z_2";"20";"sum";"FALSE";"3";"0";"0";"3";"200";"0.4652";"0.0768";"0.0408";"0.0036";"0.0113";"0.2107";"0.7326";"0.4519";"0.6416";"0.2056";"0.1073";"0.075";"0.0348";"0.0488";"0.0087";"0.4018";"0.1994";"0.1921";"0.7254";"0.725";"0.5453";"0.2498";"0.2219";"0.1032";"0.0453";"0.3766";"0.2446";"0.213";"0.662";"0.2477";"0.2437"
"l-508802";"Z_5";"3";"sum";"TRUE";"100";"2";"0";"3";"200";"0.0626";"0.0457";"0.0652";"0.0639";"0.1718";"0.0494";"0.0559";"0.0553";"0.1015";"0.0438";"0.0393";"0.1459";"0.0559";"0.3041";"0.1006";"0.0457";"0.0401";"0.1472";"0.0474";"0.2178";"0.0503";"0.0395";"0.1834";"0.0835";"0.2142";"0.041";"0.1834";"0.0924";"0.1394";"0.1464";"0.1436"
"n-174409";"Z_2";"100";"product";"FALSE";"5";"0.1";"0.5";"3";"200";"0.2595";"0.3551";"0.5434";"0.607";"0.4914";"0.473";"0.3508";"0.4157";"0.5345";"0.3531";"0.6454";"0.4363";"0.5372";"0.4143";"0.4354";"0.4247";"0.7515";"0.3398";"0.3818";"0.5077";"0.4666";"0.6242";"0.4939";"0.7483";"0.4497";"0.6962";"0.2649";"0.5833";"0.4225";"0.7319";"0.5955"
"e-350103";"Z_3";"5";"product";"FALSE";"3";"2";"1";"4";"200";"0.4794";"0.5388";"0.4682";"0.5458";"0.5002";"0.5172";"0.4305";"0.5061";"0.4748";"0.4915";"0.5436";"0.5448";"0.5077";"0.4709";"0.5542";"0.4576";"0.5171";"0.5271";"0.4628";"0.4311";"0.5083";"0.4911";"0.5056";"0.5657";"0.5143";"0.4538";"0.4689";"0.5288";"0.4649";"0.5043";"0.4622"
"t-322892";"Z_2";"100";"sum";"FALSE";"100";"0.2";"0.5";"2";"200";"0.7252";"0.4389";"10.791";"12.623";"0.5102";"10.264";"10.283";"0.5813";"0.5578";"0.4389";"0.5608";"0.6122";"12.544";"0.4559";"0.5129";"1.133";"1.228";"12.638";"0.6767";"0.5695";"0.4514";"0.3435";"0.5463";"0.5266";"0.411";"12.189";"1.336";"12.602";"0.3872";"0.3697";"12.568"
"u-348777";"Z_3";"100";"sum";"TRUE";"20";"0.1";"2";"3";"200";"0.0154";"14.719";"0";"0.1501";"5,00E-04";"0.8801";"0";"0.0334";"1,00E-04";"0.0108";"15.402";"0.0944";"1,00E-04";"4,00E-04";"7,00E-04";"0.0697";"0.7749";"0.1151";"2,00E-04";"2,00E-04";"3,00E-04";"0.0098";"0.1148";"0.1377";"0.0035";"0.0538";"0.1193";"0.1726";"8,00E-04";"0.2661";"0.0931"
"f-876013";"Z_4";"3";"sum";"TRUE";"20";"1";"0.5";"2";"200";"10.272";"10.206";"0.4515";"0.6017";"0.8452";"11.195";"0.6759";"0.6341";"11.066";"0.5435";"0.6488";"0.9612";"0.3511";"0.5632";"0.5373";"0.6297";"0.7274";"10.123";"0.4859";"0.5948";"0.7147";"0.4104";"0.7183";"0.6314";"0.4478";"0.4587";"0.4605";"0.752";"0.5876";"0.4438";"0.5577"
"y-191937";"Z_5";"5";"sum";"FALSE";"50";"1";"0.5";"3";"200";"0.0384";"0.0669";"0.0283";"0.0403";"0.0613";"0.038";"0.0225";"0.0277";"0.0341";"0.0245";"0.0374";"0.0648";"0.0273";"0.0085";"0.0211";"0.0225";"0.0277";"0.0322";"0.0218";"0.0075";"0.0163";"0.0239";"0.009";"0.0217";"0.0061";"0.0217";"0.0075";"0.0159";"0.006";"0.0066";"0.006"
"c-462359";"Z_3";"3";"product";"TRUE";"50";"10";"10";"4";"200";"0.1202";"0.1533";"0.1431";"0.2173";"0.1526";"0.1225";"0.127";"0.2207";"0.1199";"0.1437";"0.2191";"0.1543";"0.1664";"0.1434";"0.2293";"0.1295";"0.2215";"0.1614";"0.215";"0.1274";"0.2745";"0.1695";"0.1455";"0.233";"0.1657";"0.2628";"0.1534";"0.2751";"0.2133";"0.1718";"0.26"
"m-553727";"Z_5";"100";"sum";"TRUE";"10";"0.2";"5";"1";"200";"10.006";"15.047";"0.5428";"0.7704";"0.4348";"17.472";"13.463";"12.273";"0.9138";"15.525";"18.068";"17.818";"0.7097";"0.4799";"12.117";"17.125";"19.206";"19.574";"0.9121";"10.194";"12.326";"14.147";"19.942";"0.6723";"1.386";"14.381";"19.834";"0.5912";"12.643";"17.291";"0.6005"
"d-230148";"Z_3";"10";"sum";"FALSE";"3";"1";"0.2";"1";"200";"0.691";"0.6747";"0.0045";"0.5019";"2,00E-04";"0.251";"0.0025";"0.7239";"1,00E-04";"5,00E-04";"0.683";"0";"0.0047";"0";"0";"3,00E-04";"0.2447";"0";"0.0024";"0";"0";"5,00E-04";"0";"0";"0";"3,00E-04";"0";"0";"0";"0";"0"
"v-570750";"Z_2";"100";"sum";"FALSE";"2";"1";"2";"3";"200";"17.802";"2,00E-04";"0.0323";"0.0808";"1,00E-04";"0.182";"1.946";"17.959";"0.8473";"0.0553";"0.074";"1,00E-04";"0.482";"0.0284";"0.0677";"0.1895";"0.1833";"0.8835";"19.747";"0.8712";"0.8389";"0.5934";"0.0498";"0.0683";"0.4932";"0.1962";"0.8985";"0.8831";"0.8678";"0.5822";"0.9025"
"r-425288";"Z_2";"10";"sum";"FALSE";"3";"2";"10";"1";"200";"0.8078";"0";"0";"0";"0";"0.0222";"0.6431";"17.237";"0.3332";"0";"0";"0";"0";"0";"0";"0.1041";"0.3195";"0.1682";"15.469";"10.002";"11.314";"0";"0";"0";"0";"0.5256";"0.575";"14.439";"14.826";"0";"16.909"
"m-292300";"Z_2";"3";"sum";"TRUE";"3";"2";"5";"3";"200";"0.6633";"0.3384";"0.0068";"0.0142";"0.0713";"13.773";"10.956";"0.6661";"0.7542";"0.2947";"0.4926";"0.9293";"0.2318";"0.6374";"0.112";"13.472";"1.333";"14.628";"10.857";"11.546";"0.7653";"0.4786";"10.773";"10.464";"0.6585";"12.861";"13.877";"14.504";"Jan 16";"10.211";"1.335"
"o-260695";"Z_4";"3";"sum";"FALSE";"2";"0";"2";"4";"200";"0.8928";"11.998";"0.9433";"0.921";"0.9314";"11.868";"0.8865";"0.8512";"0.8571";"12.114";"11.906";"12.252";"0.9415";"0.9302";"0.8922";"11.713";"11.623";"12.117";"0.8485";"0.8408";"0.7485";"12.077";"12.183";"12.288";"0.8964";"11.495";"1.208";"11.286";"0.7401";"12.258";"11.102"
"i-467086";"Z_4";"100";"product";"FALSE";"5";"0.2";"2";"4";"200";"0.8504";"0.7038";"0.8484";"0.8795";"15.993";"0.8244";"0.8995";"0.882";"1.516";"0.7928";"0.7471";"17.396";"0.9192";"15.897";"16.521";"0.922";"0.8405";"16.377";"0.9345";"15.482";"1.554";"0.8459";"17.807";"18.259";"16.536";"0.9543";"17.581";"17.217";"15.884";"18.602";"18.196"
"c-634719";"Z_1";"50";"sum";"TRUE";"5";"0.2";"10";"3";"200";"1.257";"10.378";"10.209";"10.643";"1.176";"14.937";"0.2974";"0.8258";"0.8293";"10.429";"0.9884";"11.317";"10.046";"10.546";"10.274";"0.2152";"12.806";"1.153";"0.171";"0.0697";"0.7178";"0.9856";"1.037";"0.9642";"0.819";"0.1846";"0.1224";"01. Jul";"0.0353";"0.8181";"0.0549"
